Name,col.undertaken,Dob,Stream,Grade,state,city
Charles B,goverenment,20-10-2000,BTECH,10,alabama,madison`
Catharine,goverenment,20-10-2000,BE,10,alabama,madison`
Margaret,goverenment,20-10-2000,BE,10,alabama,madison`
Thomas,goverenment,20-10-2000,BE,10,alabama,madison`
Adam,goverenment,20-10-2000,BE,10,alabama,madison`
Simon J,goverenment,20-10-2000,BE,2.5,vermont,gadsden+
Frederick,goverenment,20-10-2000,BE,4.5,oregon,huntsville/
Conrad,goverenment,28-04-2005,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
C.F.,goverenment,10-07-2004,BE,10,alabama,madison`
William,goverenment,20-10-2000,BE,10,alabama,madison`
George,goverenment,20-10-2000,BE,10,alabama,madison`
John,goverenment,20-10-2000,BE,10,alabama,madison`
Michael,goverenment,01-01-2003,BE,10,alabama,madison`
Matthias,goverenment,18-11-2002,BE,10,alabama,madison`
Matthias,goverenment,20-10-2000,BE,10,alabama,madison`
Godfried,goverenment,20-10-2000,BBA,3.5,Pennsylvania,prattville*
